id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
197822,Comfortable Apartement for 2 (#5),675182,Stephanie,,Hernals,48.222485016908216,16.316985592711884,Entire home/apt,72,1,0,,,14,306
197827,Comfortable Apartment for 2 (#6),675182,Stephanie,,Hernals,48.222982503931455,16.316964637126468,Entire home/apt,82,1,0,,,14,314
197831,Roomy Apartment for 4 persons (#7),675182,Stephanie,,Hernals,48.22282707307243,16.316792244462373,Entire home/apt,92,1,0,,,14,322
197842,Apartment with elegant charme (#8),675182,Stephanie,,Hernals,48.223916474249506,16.31894129220076,Entire home/apt,92,1,3,2016-12-14,0.04,14,272
197852,Studio with Garden for 2 (#H03),675182,Stephanie,,Hernals,48.22549051803802,16.316697947797593,Entire home/apt,82,1,0,,,14,316
197857,Quiet Studio with Garden (#R02),675182,Stephanie,,Hernals,48.22418367844114,16.315241937338175,Entire home/apt,82,1,3,2018-05-06,0.05,14,316
197859,Studio with Balcony for 2 (#R26),675182,Stephanie,,Hernals,48.22561443183109,16.314833814454342,Entire home/apt,82,1,0,,,14,323
197865,Apartment with Space for 5 (#F21/7),675182,Stephanie,,Hernals,48.22448247826739,16.318172425297067,Entire home/apt,117,1,1,2014-01-05,0.02,14,316
197870,Spacious comfy Apartment (#F21/18),675182,Stephanie,,Hernals,48.22329511697345,16.31660361998323,Entire home/apt,117,1,1,2017-05-01,0.05,14,269
197968,Brandnew flat-walking into center,965759,Pierre,,Alsergrund,48.220868580571555,16.35290770890297,Entire home/apt,89,1,47,2019-01-13,0.60,2,354
203691,"City center room with shower, sink",518644,Michael,,Margareten,48.19489003757403,16.35869485730898,Private room,39,1,15,2019-01-06,0.17,51,363
203707,Heart of Vienna 2 minutes to the opera,518644,Michael,,Margareten,48.19385274103493,16.359169910791422,Entire home/apt,37,1,75,2019-01-21,0.83,51,286
208734,美妙的维也纳市中心居家生活体验!,1028000,Liang,,Mariahilf,48.19296237184322,16.35221910103659,Entire home/apt,65,3,21,2019-01-01,1.04,1,90
210780,"Near Palace Schönbrunn, Apt. 2",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18547852070472,16.328210650766383,Entire home/apt,59,1,119,2019-01-03,1.33,13,301
212649,roofflat in the center with terrace,358842,Elxe,,Leopoldstadt,48.21942516223832,16.37923253925052,Private room,50,2,20,2018-12-23,0.24,3,34
213095,Modern Cosy Loft direct on U3 Metro,1095749,Milos,,Rudolfsheim-Fnfhaus,48.19727015259495,16.327565853216697,Entire home/apt,100,2,11,2019-01-04,0.82,1,0
213433,Living with muses! A writers home!,1100593,Alexander,,Landstra§e,48.190974020864736,16.387147534033417,Entire home/apt,49,5,7,2017-10-02,0.08,1,363
213584,"comfortable apartment, near railway station",1101368,Gabriele,,Meidling,48.183847947578364,16.341895456560962,Entire home/apt,50,1,11,2019-01-21,0.13,1,290
214524,City loft: modern & centrally,809077,Martha,,Innere Stadt,48.20071616808077,16.3649019241698,Entire home/apt,60,1,43,2018-07-21,0.48,16,0
214707,City Center - Studio/Apt - For 1s,1108400,Dan,,Leopoldstadt,48.21309676712465,16.378413938756218,Entire home/apt,35,1,381,2019-01-27,4.28,25,302
216214,City center room with a shower,518644,Michael,,Margareten,48.19351762503067,16.359204295264202,Private room,23,1,18,2018-12-30,0.20,51,9
219028,"ROMANTIC COTTAGE with garden, Vienna 7",1133819,Sylvie,,Neubau,48.20459300957603,16.348784846648496,Entire home/apt,73,2,471,2019-02-04,5.24,1,275
219706,Beautiful penthouse apartment (V),1151232,Ferry,,Alsergrund,48.2171692003533,16.345851569431975,Entire home/apt,79,1,33,2016-12-25,0.39,13,39
221345,Welcome to Apartment Mariahilf!,1148283,Borna,,Mariahilf,48.19730364412583,16.34890374660436,Entire home/apt,85,3,21,2018-10-02,0.45,1,276
222608,"CITYAPARTMENT  ""ENJOY VIENNA""",1156106,Stefan,,Mariahilf,48.201790717857065,16.360940658762367,Entire home/apt,60,2,313,2019-02-03,6.46,3,224
222614,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,,Mariahilf,48.20084808656635,16.360416387876967,Entire home/apt,60,2,463,2019-02-08,5.18,3,214
222776,3 Rooms Flat at Historical Center (I),1151232,Ferry,,Josefstadt,48.21100813105884,16.35491440693365,Entire home/apt,89,1,15,2016-04-11,0.18,13,39
226065,In the heart of town-totally quiet!,1178610,Ronny,,Mariahilf,48.19642694360213,16.34864942975615,Private room,34,1,82,2018-09-10,0.92,1,325
229535,City Center - 2 Rooms/For5/BIG - Parking!,1108400,Dan,,Leopoldstadt,48.213271832810726,16.37671258242603,Entire home/apt,99,1,336,2019-01-27,3.75,25,326
230772,Beautiful 3 Room Apartment (VIII),1151232,Ferry,,Josefstadt,48.211315135243446,16.354732332066373,Entire home/apt,95,2,35,2017-10-13,0.39,13,39
234613,City Center - Studio/Apt - For 2s,1108400,Dan,,Leopoldstadt,48.21310786096931,16.378636881751696,Entire home/apt,50,1,438,2019-01-27,5.05,25,320
235772,Vienna CityApartments - Luxury 1,1235709,Guido,,Landstra§e,48.2083032564557,16.39103903308493,Entire home/apt,97,2,93,2018-12-16,1.14,9,300
235787,Vienna CityApartments - Design 1,1235709,Guido,,Landstra§e,48.19906824085546,16.400831306255434,Entire home/apt,59,2,36,2018-12-21,0.41,9,301
235803,Vienna CityApartments - Premium 2,1235709,Guido,,Favoriten,48.17296254694117,16.367245553380492,Entire home/apt,69,2,66,2019-01-21,0.79,9,332
235805,Inner City - Dorotheum,1235914,Claus,,Innere Stadt,48.2052685511552,16.369265190956735,Entire home/apt,112,3,74,2018-12-30,0.97,1,232
236017,Quiet and luxurious roof apartment,1236559,Markus,,Whring,48.23945375288998,16.31507663402485,Entire home/apt,69,3,131,2019-01-02,1.56,1,318
242141,City terrace-apartment,1310252,Maria,,Wieden,48.18816704267053,16.37455312217147,Entire home/apt,39,1,113,2019-02-07,1.79,1,223
242216,Apartment in the green at Prater,1271221,Family Romanin,,Leopoldstadt,48.22204470375137,16.398213886284847,Entire home/apt,49,2,146,2019-01-20,1.68,2,326
242287,Comfortable city flat at Rennweg,1271221,Family Romanin,,Landstra§e,48.19293512792041,16.389574054136386,Entire home/apt,51,2,124,2019-01-02,1.41,2,279
244031,Stadtnest Apartment for 4,1280395,Barbara,,Mariahilf,48.1929361563088,16.343510930572553,Entire home/apt,98,2,18,2019-01-02,0.21,4,364
244032,"Your beautiful, central& sunny home",1280331,Corinna & Team,,Mariahilf,48.19089224079237,16.342696063149845,Entire home/apt,65,1,117,2018-12-02,1.35,2,308
244521,Heart of Vienna cosy and modern,518644,Michael,,Margareten,48.195787312429495,16.35932863352533,Entire home/apt,41,1,36,2018-11-18,0.40,51,278
244919,"Apartment ""Modern Vienna Enkplatz""",647465,Sylvia,,Simmering,48.17603111478372,16.41223020872162,Entire home/apt,65,3,1,2015-02-16,0.02,2,0
247290,Specious modern studio near the state opera house,518644,Michael,,Margareten,48.19384166784095,16.358619743076922,Entire home/apt,39,1,54,2019-01-26,0.61,51,349
247879,Stadtnest (City Nest) Studio for 2,1280395,Barbara,,Mariahilf,48.194316230212,16.344981662945997,Entire home/apt,80,2,21,2018-11-25,0.28,4,315
251790,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.220416485382046,16.38124350219973,Entire home/apt,50,3,54,2019-01-31,0.62,2,232
252052,City Centre with Garden! Apt. 11,175131,Ingela,,Neubau,48.2052772412418,16.355146394760396,Entire home/apt,150,2,212,2019-01-06,2.39,13,334
262431,Loft in ruhigem Innenhof mit Garten nahe Schönbrunn,1376898,Martin,,Rudolfsheim-Fnfhaus,48.19759404380904,16.31559204278618,Entire home/apt,74,2,238,2019-01-29,2.75,1,277
263788,Classic & Cool Urban Living Vienna,1384125,Christian,,Leopoldstadt,48.22212639859327,16.379776331217975,Entire home/apt,51,2,87,2018-12-27,0.99,1,169
264707,City-Flat Prater-November Special!,1143756,Stephan,,Leopoldstadt,48.22040986050915,16.398417951943596,Entire home/apt,47,2,353,2019-01-14,4.08,1,288
265300,ElegantVienna Concerto Judenplatz,1391676,Christian,,Innere Stadt,48.21026178197066,16.37050124603897,Entire home/apt,140,1,62,2018-12-27,0.87,9,225
271754,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21852257753437,16.38199975043578,Entire home/apt,50,3,46,2019-01-10,0.55,2,240
271872,Rent Holiday Apartment in Vienna!,1422776,Isabella Tabibian,,Margareten,48.1885959667299,16.347978002219712,Entire home/apt,75,4,4,2019-01-02,0.05,1,248
272589,Cozy Studio - directly City Center!,1426583,Cecilia,,Wieden,48.1993074838566,16.368039518151473,Entire home/apt,110,4,5,2019-01-02,0.47,4,270
274038,VIC/UNO- Neighborhood Appartement w. Stunnig view,1433280,Martin,,Donaustadt,48.22660435128493,16.41649439336148,Entire home/apt,72,2,18,2018-09-23,0.25,1,324
275660,DOWNTOWN VIENNA Apartment T13,1440944,Stephanie,,Wieden,48.192490463293666,16.36746400921354,Entire home/apt,49,2,133,2019-01-15,1.63,5,340
275667,NEWLY RENOVATED DOWNTOWN FLAT #7,1440944,Stephanie,,Wieden,48.19174702591698,16.36743034870716,Entire home/apt,59,2,84,2019-01-18,1.04,5,338
275668,UR OWN DOWNTOWN VIENNA FLAT T15,1440944,Stephanie,,Wieden,48.191922520457084,16.366829513408224,Entire home/apt,49,2,112,2019-01-21,1.43,5,312
275743,"Nice, big, cosy and clean apartment",1441217,Ben,,Margareten,48.186845436384274,16.350552868362044,Entire home/apt,32,2,251,2019-01-02,2.86,9,311
275753,"nice room to rent,center of Vienna",1441310,Sanja,,Innere Stadt,48.21603866062691,16.36638502210696,Private room,50,1,285,2019-02-04,3.51,1,325
276893,Apartment with balcony in trendy neighborhood,1446342,Schoen Apartments,,Neubau,48.202541439202555,16.345723128935727,Entire home/apt,75,2,118,2018-11-20,1.36,21,259
276941,Spacious Apartment in City Center,1446461,Marcus,,Innere Stadt,48.21298365740924,16.374396134049686,Entire home/apt,225,7,151,2019-01-02,1.74,2,202
278286,Room with queen bed & private guest bathroom,1452720,Selestina,,Alsergrund,48.22432559741759,16.357003916028656,Private room,49,2,93,2018-12-18,1.07,1,338
280960,"Your beautiful,central & quiet home",1280331,Corinna & Team,,Mariahilf,48.19122543014029,16.34279011487186,Entire home/apt,59,1,52,2019-01-01,0.63,2,308
289195,Apartment Kalrskirche 1,685572,Christoph,,Wieden,48.198100196845466,16.370080205240075,Entire home/apt,224,3,13,2018-04-25,0.34,7,216
291635,City Apartment at the Danube Canal,1510847,Katerina,,Brigittenau,48.234237267796544,16.364713888281166,Entire home/apt,60,2,202,2019-01-26,2.46,2,190
291711,Beautiful perfectly located flat,1511180,Heinz,,Landstra§e,48.20338463973371,16.38342698319895,Entire home/apt,49,10,139,2018-09-15,1.61,1,222
292457,Vienna CityApartments - Premium 1,1235709,Guido,,Meidling,48.17819831525649,16.326171228862624,Entire home/apt,69,2,66,2018-12-17,0.79,9,288
293442,Cosy Apartment close to city center,1108400,Dan,,Leopoldstadt,48.216909620917676,16.384215256190704,Entire home/apt,49,5,26,2019-01-06,0.30,25,317
293667,SUITE - 10 hotspots in 10 minutes,1100216,Belinda,,Margareten,48.18373707875409,16.36023639463584,Entire home/apt,55,5,211,2019-01-27,2.46,3,228
298176,Traditional Apartments Vienna City,1537009,Ingeborg,,Brigittenau,48.236107786847214,16.38045427808236,Entire home/apt,61,2,41,2019-02-06,0.47,1,282
300074,Spacious and suburban apartment,1540643,Christoph,,Whring,48.23424579546569,16.324931772346044,Entire home/apt,45,1,0,,,1,0
300702,Beautiful Apartment in City Center,1547126,Anna & Vladan,,Innere Stadt,48.209828085692365,16.379696197573324,Entire home/apt,110,1,411,2019-01-27,4.80,35,265
302499,Fragola Verde - my home in vienna,1557725,Kurt,,Landstra§e,48.19630716641211,16.403312990665317,Entire home/apt,60,3,4,2018-08-25,0.05,3,0
303081,!Schönbrunn Vienna TOP 86m² + WLAN!,1560671,Thomas,,Rudolfsheim-Fnfhaus,48.19696737010658,16.314157159320928,Entire home/apt,69,2,18,2013-10-02,0.22,1,8
305788,Direct at the Center room with private shower,518644,Michael,,Margareten,48.19505169755802,16.36045528436512,Private room,37,1,12,2019-01-19,0.15,51,269
305796,Room with private shower and sink,518644,Michael,,Margareten,48.193243320169806,16.35851091775603,Private room,39,1,7,2018-11-25,0.08,51,365
308169,Vienna/Austria Center Apartment,1586562,Michael,,Wieden,48.1885990746952,16.366618384142544,Entire home/apt,60,2,25,2016-04-21,0.30,1,363
311836,"Near Palace Schönbrunn, Apt. 3",175131,Ingela,,Rudolfsheim-Fnfhaus,48.185749013535016,16.329136345475067,Entire home/apt,99,1,68,2019-01-03,0.84,13,279
311904,COMFORT SUITE- 10Hotspots10Minuten,1100216,Belinda,,Margareten,48.18381178876608,16.36040272851852,Entire home/apt,60,5,71,2019-01-15,0.84,3,249
320953,VIP City Apartment - Low Budget,1643928,Harry,,Margareten,48.18527680174793,16.36501884659663,Entire home/apt,39,1,268,2019-01-09,3.18,25,335
322786,BIG CENTRAL Space w/Sauna & Garden,146196,Sandra,,Neubau,48.20704610685834,16.345479773969636,Entire home/apt,69,1,263,2019-01-30,3.15,4,232
327876,Beautiful Loft-style Apartment,1675660,Anja,,Ottakring,48.209496437094955,16.333057485677823,Entire home/apt,52,5,40,2019-01-02,0.50,1,352
328756,Child friendly charming flat for 3,1679234,Claire,,Margareten,48.18764119977906,16.35280278385258,Entire home/apt,58,3,49,2018-09-25,0.59,1,300
333486,Cosy appartment near city center :),1698829,Susanna,,Leopoldstadt,48.223741568358015,16.371825249591634,Entire home/apt,45,5,10,2017-11-08,0.19,1,95
335271,Central flat - trendy neighborhood,1446342,Schoen Apartments,,Neubau,48.20495739157185,16.34962045965618,Entire home/apt,64,28,58,2018-08-03,0.69,21,7
335977,15 Min from St Stephen´s Cathedral,1343069,Miglena,,Landstra§e,48.21199497848306,16.389102996546587,Entire home/apt,50,2,38,2018-05-16,0.47,1,0
337865,penthouse  in the historical center,1151232,Ferry,,Josefstadt,48.20961344469977,16.35415058149065,Entire home/apt,150,1,70,2018-08-22,0.88,13,39
342504,Quiet & Sunny Familyhouse (2bdr),1738140,Michael-Andreas,,Meidling,48.16740143518325,16.32964374938842,Entire home/apt,185,3,34,2018-10-29,0.65,1,337
349539,Wake up with a glance to the sky,1770728,Reinhold,,Hernals,48.22035298880164,16.32810125276793,Private room,35,2,13,2019-01-02,0.16,1,0
353770,Roof Terrace Apartment in Vienna/Austria,1792056,Thomas,,Margareten,48.18378692888734,16.364208238277623,Entire home/apt,150,2,6,2018-12-09,0.19,2,365
355234,studio-apartment vienna central,1798382,Christoph,,Leopoldstadt,48.21596360986306,16.388546594568876,Entire home/apt,60,3,123,2019-01-02,1.48,1,305
358058,Feel at home with private! bathroom,1785960,Ulrike,,Ottakring,48.21799503810641,16.309704181800168,Private room,30,1,155,2018-12-15,1.85,2,209
358337,Stadtnest Bed & Breakfast - Wien,1280395,Barbara,,Mariahilf,48.192857103648144,16.345609774560568,Private room,90,2,3,2018-09-11,0.12,4,365
358376,Spacious 2 Bedroom Near Belvedere and Center,1814038,Alan,,Margareten,48.185437331358976,16.366151098726704,Entire home/apt,150,3,15,2018-10-07,0.18,12,364
359822,"Central Park ""Garden Apartment""",1643928,Harry,,Landstra§e,48.200702149900756,16.38160774206989,Entire home/apt,37,1,230,2019-01-16,2.85,25,229
361457,"2 Bdr, Near Center and Belvedere",1814038,Alan,,Margareten,48.18569540435546,16.364622822603945,Entire home/apt,140,3,11,2018-09-30,0.13,12,364
361478,"Comfy Apt Near Center, Apt #5",1814038,Alan,,Margareten,48.185039054340315,16.367305046439956,Entire home/apt,55,3,22,2018-11-25,0.27,12,364
370582,Elegant 2bdr Near Vienna Center!,1814038,Alan,,Alsergrund,48.2275352648747,16.3629592266833,Entire home/apt,160,3,13,2018-12-09,0.16,12,355
375191,Center room with private shower+sin,518644,Michael,,Margareten,48.193794956275,16.35931119369545,Private room,39,1,0,,,51,365
375192,Experience Vienna’s Center with private shower,518644,Michael,,Margareten,48.19493274796678,16.36003744121076,Private room,20,1,6,2019-01-22,0.07,51,236
376681,Walk to all the city attractions,1893778,Judith,,Innere Stadt,48.2037838354835,16.370285037730415,Entire home/apt,120,2,13,2015-08-27,0.16,1,161
392603,absolutely spectacular location,1963384,Caroline,,Innere Stadt,48.207533419206904,16.372141857464747,Entire home/apt,140,3,71,2019-01-02,0.91,1,309
392756,City Apartment 4- Palais Brambilla,1833176,Markus,,Innere Stadt,48.21568614970878,16.371587136753003,Entire home/apt,109,1,29,2018-08-28,0.40,4,285
392757,City Apartment 3- Palais Brambilla,1833176,Markus,,Innere Stadt,48.215177655703904,16.37183559661933,Entire home/apt,89,1,77,2018-11-28,0.93,4,297
392905,City Apartment 1- Palais Brambilla,1833176,Markus,,Innere Stadt,48.21438948853188,16.37381640966972,Entire home/apt,99,1,36,2019-01-12,0.47,4,332
393961,City Apartment 2- Palais Brambilla,1833176,Markus,,Innere Stadt,48.21285561362103,16.374999007098538,Entire home/apt,124,1,59,2019-01-14,0.85,4,283
398937,2 Bedroom with Terrace Near Center & Belvedere,1814038,Alan,,Margareten,48.18502446362737,16.36567118264611,Entire home/apt,145,3,8,2017-06-05,0.14,12,353
399553,french flair in downtown vienna!,1975126,Alexander,,Innere Stadt,48.209269377889036,16.366691638378338,Entire home/apt,149,1,24,2018-10-09,0.29,4,345
399938,chacra60 private apartment vienna,1996285,Alicia,,Mariahilf,48.19528174076851,16.342783559425023,Entire home/apt,70,3,57,2019-01-02,0.71,1,0
404083,nice apartment in central location,2015270,Christoph,,Leopoldstadt,48.217513335352386,16.399063821025887,Entire home/apt,65,2,173,2019-01-20,2.11,2,332
404657,"Sunny, quiet and central apartment with terrace",1693552,Joseph,,Mariahilf,48.19456680913124,16.351169766649857,Entire home/apt,73,3,43,2019-01-06,1.55,1,360
406395,up in the air and around the world!,1975126,Alexander,,Innere Stadt,48.21061046209984,16.37283347961531,Entire home/apt,175,1,55,2018-10-07,0.68,4,348
407718,ridin´ high in downtown vienna!,1975126,Alexander,,Innere Stadt,48.20930264677332,16.367711392642157,Entire home/apt,149,1,30,2019-01-27,0.39,4,362
422021,Designer Studio at the Heart of Vienna,518644,Michael,,Margareten,48.19502611335994,16.36019610939409,Entire home/apt,51,1,37,2018-12-22,0.98,51,261
422063,Center room+private shower+use kitc,518644,Michael,,Margareten,48.19372655693086,16.360485590924657,Private room,39,1,0,,,51,179
427774,"Comfy Apt Near Center, Apt #17a",1814038,Alan,,Margareten,48.18432259740126,16.365278011486836,Entire home/apt,65,3,10,2019-01-03,0.12,12,360
427812,Apartment Near Center & Belvedere Gardens,1814038,Alan,,Margareten,48.186658191712695,16.363725873009685,Entire home/apt,50,3,26,2018-11-01,0.32,12,364
427918,Spacious 1 Bedroom Near Center & HBF,1814038,Alan,,Margareten,48.18616249246537,16.366015289545096,Entire home/apt,80,3,3,2014-12-28,0.04,12,364
428016,"Cosy Apt, Near Belvedere, Apt #10",1814038,Alan,,Margareten,48.185429965112256,16.363580801404126,Entire home/apt,75,3,21,2018-11-25,0.25,12,347
429821,Center room+private shower+sink,518644,Michael,,Margareten,48.193734632882,16.358744006117234,Private room,39,1,0,,,51,365
430037,ElegantVienna Sonata Judenplatz,1391676,Christian,,Innere Stadt,48.21054415236814,16.369267382826788,Entire home/apt,120,1,20,2019-01-20,0.28,9,208
431055,"comfortable, modern, central",2142888,Simon Maximilian,,Mariahilf,48.192336616256256,16.35136166575532,Entire home/apt,74,3,34,2019-01-01,0.42,2,283
432365,VIENNA CENTER – BELVEDERE 23,2150005,Ramona & Salvatore,,Landstra§e,48.19234419590004,16.38720902938699,Entire home/apt,49,4,277,2019-01-20,3.40,3,200
435239,Direct at the center near state opera house studio,518644,Michael,,Margareten,48.194945039032675,16.358800314013767,Entire home/apt,55,1,13,2018-05-28,0.33,51,365
435240,City Center modern quiet studio,518644,Michael,,Margareten,48.19356251949221,16.35852760919489,Entire home/apt,54,1,17,2018-12-31,0.44,51,265
438073,Walking distance from St Cathedral,624511,Mathias,,Leopoldstadt,48.22081694544098,16.381999604345776,Entire home/apt,60,2,52,2019-02-03,0.74,2,306
439591,Praterstrasse Nestroyplatz 1BRFlat ,2125029,Sonia,,Leopoldstadt,48.2159554626846,16.385530883087434,Entire home/apt,68,365,0,,,2,358
439640,Vienna 1st District exclusive flat,2125029,Sonia,,Innere Stadt,48.213262051353034,16.369175393859514,Entire home/apt,99,181,0,,,2,365
455314,"Central, quiet, close to subway",2262994,Kathi & Peter,,Rudolfsheim-Fnfhaus,48.19816953713607,16.33772366834607,Entire home/apt,52,1,514,2019-02-07,6.36,2,186
457863,"cosy,central,free WiFi &gayfriendly",2274716,Ines & Sabrina,,Alsergrund,48.23125089270369,16.36136956423807,Entire home/apt,70,1,6,2016-01-01,0.08,1,0
459656,Stylish winter in Vienna!!,1085855,Kerstin,,Josefstadt,48.21192744363035,16.346571629103845,Entire home/apt,120,3,9,2017-12-25,0.15,1,5
461361,LedererLeo,2293155,Lee,,Josefstadt,48.21241005752915,16.348649672052208,Entire home/apt,50,1,103,2017-12-18,1.26,1,59
462758,special place for special people near Hauptbahnhof,2299560,Veronika,,Favoriten,48.17681330842842,16.382979946801406,Private room,36,2,114,2019-01-01,1.41,1,316
465925,Zentral gelegenes Apartment Alina,2313955,Marina,,Mariahilf,48.19136752888908,16.33780436374677,Entire home/apt,100,1,29,2019-01-01,0.75,3,347
467010,Design Apartment with character,1491427,Katerina,,Favoriten,48.16960833272957,16.38905439791404,Private room,40,1,2,2018-11-18,0.06,1,365
468889,Traditional Apartments Vienna TAV,2327667,Andreas,,Brigittenau,48.23711659807968,16.37842841972321,Entire home/apt,61,2,16,2019-01-06,0.20,6,243
470957,Lovely 2-room place in a GIGANTIC adventure-flat!,2336845,Sabrina,,Meidling,48.182246857380626,16.335216976308477,Private room,24,2,11,2018-03-11,0.76,1,0
472164,"Apartment center Vienna, FREE WIFI",2341275,Christiane Und Rafa,,Leopoldstadt,48.21687367036927,16.380023563946366,Entire home/apt,70,1,227,2019-01-22,2.80,1,296
474759,Sabbatical flat in Vienna,339340,Nico,,Margareten,48.185553359528704,16.361164794845866,Entire home/apt,60,60,70,2015-04-16,0.87,1,153
481895,VIENNA CENTER – BELVEDERE 22,2150005,Ramona & Salvatore,,Landstra§e,48.192013225468216,16.386804689497275,Entire home/apt,49,2,339,2019-01-21,4.15,3,216
482052,1BR KLIMT Apartment,13336646,"Judyta, Lili, Marina, Melisa & Albi",,Penzing,48.196717152926745,16.289793609127912,Entire home/apt,60,1,6,2018-08-10,0.08,9,321
482090,U3 Meiselmarkt - Schönbrunnnähe,2387347,Manuela,,Rudolfsheim-Fnfhaus,48.19849687220853,16.317591855252655,Private room,40,14,0,,,1,365
483221,Schönbrunn roof top terrace ,2391996,Antonia,,Meidling,48.17954291964976,16.321223957994295,Entire home/apt,200,6,0,,,2,358
488723, Sunny apartment right on Augarten,2418146,Gisella,,Brigittenau,48.228303294213454,16.37305588152446,Entire home/apt,95,6,85,2019-01-13,1.20,13,256
492555,Little paradise - 6 min to center,2271419,Nura,,Favoriten,48.172388863758485,16.376468277471563,Entire home/apt,82,3,39,2018-06-27,0.48,3,0
498924,Wieden mini: centrally located flat with 2 rooms,809077,Martha,,Wieden,48.191029666376565,16.364194799751687,Entire home/apt,30,1,26,2018-06-30,0.56,16,0
501717,"Apartment Marc-Antonius, 2.Bezirk Prater",2447783,Maria And Chris,,Leopoldstadt,48.2241153705358,16.386834598708667,Entire home/apt,49,2,120,2019-01-04,1.48,1,314
502521,Beautiful Apparment Near the Center,2479968,Emma,,Margareten,48.18371006733485,16.3489875678915,Entire home/apt,87,3,109,2019-01-04,1.35,1,250
524018,Homelike apartment near University,1446342,Schoen Apartments,,Alsergrund,48.21730527955373,16.356389635737248,Entire home/apt,53,2,10,2018-05-14,0.13,21,53
527931,Large Vienna Centre Ap. w/ Terrace,1608476,Odeta & Tobias,,Leopoldstadt,48.2199771098516,16.375732339027294,Entire home/apt,109,2,170,2019-01-27,2.18,1,4
529594,First-Class-Apartments Schoenbrunn,2602205,First-Class-Apartment,,Meidling,48.17873954029481,16.32125593376529,Entire home/apt,104,4,32,2018-11-29,0.40,1,230
531364,2 Room Apartment City Centre,2610437,Pari,,Landstra§e,48.19950623692265,16.39769380430522,Entire home/apt,40,30,5,2015-12-26,0.08,1,147
531857,Beautiful bright apartment in the center wien,2614032,Michaela,,Rudolfsheim-Fnfhaus,48.193198969051906,16.332881508393704,Entire home/apt,45,2,32,2018-12-30,0.55,1,365
532122,Your apartment in the city´s heart,2615299,Peter,,Mariahilf,48.19401779844315,16.345590416022457,Entire home/apt,70,31,82,2019-01-02,1.02,2,81
532596,"Beautiful, Quiet, City Center Flat- 130sqm!",442912,Anna,,Innere Stadt,48.210071443959094,16.377642926387356,Entire home/apt,150,28,109,2018-10-17,1.39,1,292
536895,Stylish City Apartment,1651453,Lisa,,Mariahilf,48.19122337548803,16.34265289168786,Entire home/apt,57,4,62,2019-01-02,0.78,2,325
538438,@ the Hotspot! Only 10 min. walk to the old city!,2644908,Oliver,,Leopoldstadt,48.21899009871816,16.377939458270955,Entire home/apt,95,1,26,2019-01-01,0.32,3,352
539467,3 min walk to old city. 15 min to your convention.,2644908,Oliver,,Leopoldstadt,48.2141645968866,16.37866767591673,Entire home/apt,75,1,56,2018-12-30,0.75,3,332
539559,"Wohnung im Grünen, Stadt&Uno 15min.",2647226,Harry,,Donaustadt,48.2304255522596,16.41483430900806,Private room,85,180,0,,,1,365
543409,privateroom downtown absolute quiet,2671443,Christoph,,Landstra§e,48.20064484383649,16.389303615744723,Private room,70,1,149,2019-01-05,2.38,1,361
543522,"Lightful, nice room, best location!",2609882,Mareike,,Leopoldstadt,48.2217731952584,16.37393868434772,Private room,30,10,28,2019-01-08,0.35,2,254
545094,"Little Room ""Old Vienna"" (Calm)",2670197,Christian,,Ottakring,48.21448721249327,16.32050124206752,Entire home/apt,25,5,55,2019-01-29,0.70,1,198
557575,Apartment with 2 rooms and balcony,2741356,Bettina,,Floridsdorf,48.252891905103375,16.419276861639702,Private room,20,1,13,2018-11-25,0.16,1,47
558459,vienna city center - a special flat,2016895,Silvia,,Innere Stadt,48.21117132825595,16.377569750161705,Entire home/apt,50,4,6,2019-01-03,0.08,1,67
560239,CITY CENTER GUEST ROOM#1,2754158,Desi,,Landstra§e,48.195328680235356,16.386647143960644,Private room,25,2,101,2018-11-04,1.28,1,0
560952,Centrally located in the 8.district,2757977,Ursula,,Josefstadt,48.208329575596856,16.342600698754477,Private room,49,1,73,2019-01-27,0.94,1,364
563275,SUNNY APARTMENT DOWNTOWN VIENNA T23,1440944,Stephanie,,Wieden,48.19261159091174,16.36704443662668,Entire home/apt,49,2,76,2019-01-22,0.96,5,291
566572,vienna city loft schönbrunn U3,2786751,Anna,,Rudolfsheim-Fnfhaus,48.19584317522122,16.31842741161212,Entire home/apt,49,3,22,2017-07-31,0.28,1,0
569467,"Cosy, light room in 2nd destrict",2609882,Mareike,,Leopoldstadt,48.223372937925866,16.374299713941163,Private room,25,6,50,2018-12-23,0.63,2,108
569990,Studio Apartment incl Wifi & car parking,2805014,Appartements Kastner,,Floridsdorf,48.261757302932836,16.38857173901298,Entire home/apt,59,5,2,2018-12-18,0.09,3,263
569995,Apartment including Wifi & free car parking,2805014,Appartements Kastner,,Floridsdorf,48.26221384351172,16.387084999584328,Entire home/apt,64,4,1,2017-04-29,0.05,3,263
